episode,reward,loss,epsilon,distance_to_target,steps,vertical_distance,horizontal_distance
1,-80.47052059502577,0.019674971766904265,0.999,3.0529058116232486,499,2.9040451375807512,2.0160846798331846
2,-101.35860601658572,0.026112391130031946,0.998001,1.7072144288577145,499,1.9331850445896093,3.242667540616843
3,-21.678491744980157,0.03768780997464644,0.997002999,1.096907216494846,97,2.896541161359521,2.8521221851706287
4,-97.5335025338448,0.03946369204237191,0.996005996001,3.9585170340681457,499,8.228935604437103,1.2797128731262788
5,-31.429918900453455,0.03426178845557126,0.995009990004999,1.5029787234042549,235,-5.646163453653702,1.7363005535334324
6,-56.336420240511,0.03053745462473006,0.994014980014994,3.092511013215859,227,-0.6489434122390403,2.3360070906654187
7,-9.699335311894398,0.053058347589260826,0.993020965034979,0.5684684684684687,111,-1.0631638779384458,2.13330406087443
8,-73.25284769841195,0.03697379432204697,0.9920279440699441,1.5555555555555578,360,3.41834957496659,2.9710062045790693
9,-61.79941612043342,0.03627864346235903,0.9910359161258742,1.2346041055718466,341,-2.0876555489773763,2.5586213920757643
10,-49.30244063226684,0.024761259231135386,0.9900448802097482,6.042201834862384,218,10.030549326936956,1.9999402025318105
11,-61.9538705044289,0.02772665328583223,0.9890548353295385,2.7278557114228486,499,-1.3162783972274918,2.4384272820790827
12,-116.54315558520643,0.0238563568127866,0.988065780494209,3.1519038076152275,499,2.1186765958775626,2.829693897274808
13,-63.42003127291839,0.021229264012342968,0.9870777147137147,1.657441860465115,430,-0.927883440603674,2.29522727369816
14,-27.76311362058762,0.02182862214090315,0.986090636999001,0.8490066225165562,151,4.626133099878409,3.2080920482179636
15,-27.51827071565032,0.0189541875143294,0.9851045463620021,5.426666666666669,135,10.101754610145395,1.5014775645293525
16,-44.10620735282641,0.0212602344553422,0.98411944181564,1.1274678111588,233,2.6251798411984306,2.919550027157797
17,-114.93312244040831,0.019144948293830087,0.9831353223738244,2.506613226452915,499,5.1125909101562375,4.018275575216464
18,-76.43288848411633,0.017269158671481277,0.9821521870514506,1.3805611222444916,499,2.0572471567562394,2.110109320714024
19,-70.11759099838191,0.016783968517933956,0.9811700348643991,2.215576323987536,321,5.155974769861308,1.9630778103580084
20,-94.01318066768053,0.01576702337607532,0.9801888648295347,4.286973947895803,499,-4.388277913056479,3.5973848480619637
21,-84.77793379727356,0.013976400718092918,0.9792086759647052,3.880561122244491,499,-6.774955485060634,2.2790694430126806
22,-86.22932438116358,0.013653078153865399,0.9782294672887405,2.3479318734793204,411,7.409035484955568,2.83476305445307
23,-95.92987014755039,0.01360823153116869,0.9772512378214517,1.3326653306613239,499,-3.799907530034554,5.027327151145563
24,-113.94573172394227,0.012828119793751588,0.9762739865836303,2.214583333333333,480,1.8972875341593092,2.9518468803541538
25,-29.832901558032233,0.01398588246665895,0.9752977125970467,1.438124999999999,160,2.394414695469217,3.0014990692966776
26,-57.962053549104,0.013259957163600646,0.9743224148844496,1.3466809421841521,467,2.8908332696791956,2.045234340454037
27,-104.01976772403589,0.01280211431360645,0.9733480924695651,2.5190380761523024,499,6.789303092201386,3.0043527627180566
28,-98.66616047221748,0.012703064560352681,0.9723747443770956,0.6819639278557111,499,2.2488365090265625,3.113804803259427
29,-34.03424331948007,0.012497675715834945,0.9714023696327185,2.1832167832167846,143,3.530956225542748,2.7527087489290807
30,-105.93472673948509,0.012180896989165064,0.9704309672630859,2.3474949899799586,499,-0.8399303017045123,3.1324053746860585
31,-106.91225072401888,0.012445128778507094,0.9694605362958227,3.1677354709418863,499,7.557356730810291,3.719972786081051
32,-31.49603600098398,0.01116530790638465,0.9684910757595269,1.5365384615384616,208,2.7972655108338484,1.9493182818009984
33,-109.59839878834855,0.011761387908856185,0.9675225846837673,4.763839285714288,448,5.455453048612112,4.617306958518746
34,-108.57692074460242,0.011793463717668293,0.9665550620990835,1.5941883767535086,499,0.0784690432708186,3.5104585925718723
35,-107.39819753913991,0.010957984600910443,0.9655885070369844,4.018036072144307,499,-5.581398080513256,2.752556264839896
36,-24.737399210110887,0.01047008643828092,0.9646229185299474,1.55483870967742,124,3.7612379173468335,3.2794301413071167
37,-80.03239772719397,0.011549237798852495,0.9636582956114175,4.003274559193959,397,-8.925235884811071,4.908819681567984
38,-102.55015404726595,0.012071804119225494,0.9626946373158061,1.6452905811623266,499,-0.34919512045914525,2.786112548020604
39,-64.97827072818176,0.011411700699855351,0.9617319426784903,3.316369047619048,336,8.334207039418772,1.2179599326740842
40,-59.33365474347212,0.010336149834213895,0.9607702107358118,4.199099099099099,222,4.3350311788505,2.9367178048404483
41,-8.956063451197476,0.014147763180991878,0.959809440525076,1.2739130434782608,46,3.095256339937659,2.9387510369791485
42,-34.092656141283484,0.012504346727664713,0.9588496310845509,1.2767932489451472,237,4.101027182886342,1.9947211957388475
43,-46.69074229579184,0.011191450507652497,0.9578907814534664,0.5693877551020404,294,0.5130910840671148,2.826858761759105
44,-118.83302387892459,0.012466797904710553,0.9569328906720129,2.4162324649298665,499,-2.7602110110752447,3.107952573957654
45,-51.507553196860094,0.012886607899010527,0.9559759577813409,1.5961389961389976,259,0.7639933874403382,3.2686532419834506
46,-31.446408309451954,0.012405036493664843,0.9550199818235596,2.3425287356321864,174,5.1886422901296765,1.8322635970539238
47,-40.468687888871706,0.011794920189439747,0.9540649618417361,1.1485232067510553,237,-0.1548065853338061,4.6169488959972895
48,-12.479500542674185,0.012192156192600384,0.9531108968798944,2.5655172413793097,87,-4.439199371748871,2.2697281142047814
49,-86.19551890943757,0.012537680897968922,0.9521577859830145,0.8928057553956836,417,0.7342162977483966,3.139333072475729
50,-39.951291807169476,0.012190223380201188,0.9512056281970315,0.6881057268722472,227,-0.1908117667763043,2.373691642555144
51,-108.7780647395542,0.012582812382250416,0.9502544225688344,2.575918367346937,490,6.051864871296849,2.0667617930078706
52,-38.36175550027569,0.012596553073615416,0.9493041681462656,0.845779220779221,308,-1.659496847965972,1.7115301412944675
53,-114.96423997018931,0.012114520391863668,0.9483548639781193,4.455911823647301,499,8.024927117908776,3.7190630314337483
54,-28.40446305027778,0.013491985059526061,0.9474065091141411,1.0644859813084104,214,2.17353848360799,3.3101649919084153
55,-110.6289508434052,0.012657124255195946,0.946459102605027,1.5444889779559121,499,1.120301383435001,3.543371673565815
56,-38.36717035809091,0.012097568933988053,0.9455126435024219,4.262921348314607,178,6.161109424322966,2.0690531556838536
57,-89.5131545119786,0.012021346500177004,0.9445671308589195,2.127254509018038,499,5.574155847315483,2.2239435904057956
58,-90.76704842861238,0.012833042038541161,0.9436225637280606,1.318236472945891,499,-0.31257168400063984,3.626130217920405
59,-94.19603774599142,0.013133311263312608,0.9426789411643326,5.512401055408973,379,9.145458533127035,4.135696449277511
60,-24.245716557644737,0.012293277017306536,0.9417362622231683,1.6794117647058835,136,-2.047503895065209,2.7113099778123413
61,-114.58250054305094,0.012691256793421077,0.9407945259609451,6.29915254237287,472,9.62003818471771,2.9825656883280516
62,-57.1340132247866,0.013574005792553655,0.9398537314349842,5.041975308641977,243,9.516236698180693,3.7536203219168556
