episode,reward,loss,epsilon,distance_to_target,steps,vertical_distance,horizontal_distance
1,-4.965700003751081,0.03601071032881737,0.9993,4.617600000000002,125,5.135358616079233,5.6517298403695975
2,-4.484318438865977,0.06405537767759448,0.99860049,3.787295081967215,244,-7.363849562583398,1.8346704897469195
3,0.10878153100592157,0.05127396159083911,0.9979014696569999,3.1971830985915455,71,2.7848318136124592,1.772347159254096
4,1.2022983640020604,0.031386806916998466,0.9972029386282399,3.0757812499999964,128,2.296518065996267,0.7895886506917904
5,0.0459982035788829,0.0319926606847302,0.9965048965712001,3.4411764705882364,68,-2.963357289077457,2.169046822384672
6,0.22191109281064536,0.032966695948910545,0.9958073431436002,3.188732394366196,142,2.96034107204934,2.0483436962181543
7,-4.581563739727935,0.0290200505888215,0.9951102780033997,4.823575129533682,386,7.315106059692997,2.3692160925101646
8,0.2999881373991036,0.027374422876164317,0.9944137008087973,2.9744897959183687,98,-2.6939358372686004,1.761657707130155
9,113.19358804344884,0.022562388738907584,0.9937176112182311,2.6095238095238074,462,-2.1568135546976084,-0.4915365686366755
10,0.19290349257222697,0.030036460843313344,0.9930220088903783,3.98942307692308,208,-5.344330495086175,2.053640760013579
11,-4.9575819554942475,0.02133411748239594,0.992326893484155,4.667153284671531,137,-6.611728082029889,3.7467554872855473
12,0.026833922345213014,0.018439486428148678,0.9916322646587161,4.137704918032783,122,-6.0063838269169025,1.8350349819309812
13,1.5057121025300837,0.015281194906492601,0.990938122073455,3.0058593750000058,256,3.6070979388224154,1.705662405165846
14,-4.920843590463901,0.01124571504571089,0.9902444653880036,5.040975609756095,205,6.36270237442505,4.077020940215476
15,0.12343513648915917,0.012867146815882403,0.989551294262232,3.778409090909092,176,6.141054210323427,1.7571894355390967
16,0.03140481720826128,0.011518763038859604,0.9888586083562484,4.717327766179526,479,4.479709424897026,3.315737193783363
17,-4.96833874698411,0.01233470092784134,0.988166407330399,4.8660194174757265,103,7.085261020620492,2.851929953688014
18,-4.8126099323463425,0.010338867204947345,0.9874746908452676,3.841284403669727,109,7.40505216194728,1.995445559238206
19,-4.475246862203626,0.010588744568378763,0.9867834585616759,3.80653266331659,398,-6.60666385549793,3.71652338990517
20,-4.948008585481955,0.00996313095782642,0.9860927101406827,4.607407407407407,108,6.4701673216463345,3.9989862983590214
21,0.09102823246665931,0.009323802632203535,0.9854024452435841,3.413084112149539,107,3.188523462116934,2.2329667390786057
22,-4.982342984018349,0.013135961541746418,0.9847126635319136,4.727528089887638,178,-6.953754741838479,2.9561814760942724
23,-4.97624388237088,0.014439497331046063,0.9840233646674412,4.539823008849557,113,4.651324560593469,6.009033615985942
24,0.03942205841441725,0.009345437115811248,0.9833345483121739,3.714516129032263,124,3.1124412416246754,2.174557018380483
25,-4.7941927576860595,0.014092614944686128,0.9826462141283554,3.8828025477707,157,7.359262287288732,2.0779773022327532
26,1.4058807715450936,0.014394544931894774,0.9819583617784655,2.7538461538461507,117,2.4524032307619925,1.3375649149859257
27,-4.9903515465096655,0.01197929064351642,0.9812709909252205,5.787727272727286,440,3.907734010351051,6.515286506781983
28,-4.952283040031406,0.015534254615385162,0.9805841012315728,4.742857142857141,98,-5.649900027869176,5.066395635438731
29,-4.951842111725037,0.011631455709754483,0.9798976923607107,4.396078431372552,153,7.342477116240481,1.7844617356863637
30,0.9104393357031725,0.013870759714143433,0.9792117639760581,3.020648967551613,339,2.636196700295661,1.7279890355291343
31,-4.975269601056457,0.012510779735898675,0.9785263157412749,4.550515463917525,97,6.153080418336781,4.439140755583416
32,-4.481007557995012,0.011967795439222842,0.977841347320256,4.004501607717047,311,-5.702559675496411,4.971046641983449
33,-4.518405468197405,0.012470806167960232,0.9771568583771317,3.722885572139305,201,7.313605572937999,2.166022599359536
34,-4.776804467667602,0.012641305706777059,0.9764728485762677,3.9630872483221484,149,6.817554074870827,3.422501361514094
35,0.14696861446444762,0.012979241961735593,0.9757893175822643,3.4383838383838374,99,5.5964915187170625,1.7647877465573956
36,-4.969724944767668,0.012363518094397485,0.9751062650599567,4.796396396396395,111,5.413127278245893,5.289882133947167
37,-4.970380568858086,0.013969694275937914,0.9744236906744147,4.617391304347829,184,6.743275907356688,3.485425311165578
38,-4.874686611406679,0.0133636679435526,0.9737415940909426,3.8693877551020437,196,-3.539762775063752,6.888615984063385
39,1.1626152325799097,0.011933989470842768,0.9730599749750789,2.7526011560693755,173,-2.3923891201274072,1.2831219202169706
40,-4.953605888743557,0.012658908290751768,0.9723788329925963,4.306766917293231,133,-6.321021261134481,4.442849222836472
41,-4.5971520166549595,0.0149818382516969,0.9716981678095015,3.6199999999999983,290,-6.501843320488952,4.017893871390399
42,-4.87196864481015,0.012303397773556705,0.9710179790920348,4.0673684210526275,190,6.1331695383676985,4.507025588257761
43,1.3075711293041963,0.014208900375732421,0.9703382665066703,3.3633333333333337,210,2.3089513882852826,1.11586745828442
44,-4.990245355625518,0.010615858544274779,0.9696590297201156,5.157446808510638,94,5.528391927526908,5.275893762336516
45,-4.981834382887667,0.01458027100797543,0.9689802683993115,4.993714285714284,175,-5.746481248847226,4.955320443885263
46,-4.988593825185032,0.01301270206681996,0.9683019822114319,4.978666666666666,150,6.367081904761374,4.226631109982783
47,-3.702496746114895,0.012780581457316424,0.9676241708238839,3.2076115485564336,381,-5.195398032440868,5.655222261908456
48,-4.934137854984114,0.02180167748486962,0.9669468339043071,4.230303030303029,99,-6.27556200621211,4.402330260797989
49,-4.911559143107329,0.01266466426604893,0.9662699711205741,4.203478260869563,115,-6.2309013954976,4.387315311232413
50,-4.842289195444126,0.015363345424228734,0.9655935821407897,4.686466165413549,399,-7.055001096666308,2.8114400670421063
51,-4.898673994255242,0.0116866751872345,0.9649176666332911,4.143356643356641,143,-4.457518531547921,6.151555499087472
52,0.012912319734555228,0.015157754483100559,0.9642422242666479,3.7836734693877534,49,-3.7954331093883367,2.061730359533456
53,-4.838554708623658,0.015950983142526336,0.9635672547096612,4.5104166666666785,336,-5.186591214947967,5.5324886147029275
54,-4.902004741159519,0.016841808795748207,0.9628927576313644,4.716842105263154,190,6.171905306055082,4.4793247731820145
55,0.02690651358773822,0.01615455481836282,0.9622187327010224,4.354811715481163,239,6.122902096145468,2.1333163408925415
56,-4.936173620281324,0.01318718666137561,0.9615451795881317,4.430927835051545,97,-6.3472550319887,4.169594563650442
57,-4.722829232310228,0.015645075028567903,0.9608720979624199,3.8120300751879697,133,-7.278555997196669,2.3009835690774665
58,0.1417902685241134,0.013590933167506591,0.9601994874938462,3.0999999999999988,72,-3.3060284877819868,1.9255820701896837
59,5.458605640766728,0.015360919272046258,0.9595273478526005,2.5605442176870823,441,2.475661322301042,1.2821346065537327
60,-4.9931962712637254,0.014438137539780573,0.9588556787091037,5.005970149253732,67,6.848464116621202,3.629425811962264
61,-4.159156508557092,0.01922613259614144,0.9581844797340073,3.547988505747122,348,-4.871457171149132,5.918989894302982
62,-4.82833962640499,0.01334038836484231,0.9575137505981935,3.93972602739726,146,5.901106494908961,4.792204829135692
63,-3.98088665732939,0.0174044811077037,0.9568434909727748,2.916599190283404,247,-2.36551565576379,1.0879795619141888
64,0.3162703412712785,0.018311448575757176,0.9561737005290938,3.6037383177570135,428,4.206381445657666,1.904913414757985
65,-4.802561977522075,0.009637068621768188,0.9555043789387234,3.9410071942446017,139,-7.336261771641588,2.0872847972902235
66,0.024600654414314298,0.015372546774211942,0.9548355258734663,5.168941176470616,425,-4.61815730549718,2.327835864256791
67,-4.949458352491218,0.01582420880564339,0.9541671410053548,4.304181184668987,287,7.378471099337887,2.004074144096755
68,0.27408745855456274,0.016621426971334695,0.953499224006651,2.939393939393943,66,-2.4028499572046553,1.4203125910143513
69,-4.804666499348509,0.014655027257771614,0.9528317745498464,4.615441176470589,272,-7.014977469786409,2.7817068397006963
70,-4.971894907371785,0.018558774155508218,0.9521647923076614,4.802343749999996,128,-4.335598820167942,6.238834545524234
71,0.41122149387622436,0.015598668170175032,0.951498276953046,3.035975609756098,164,2.9655904702320433,1.9227379054549232
72,0.4770622114867051,0.019149241626566504,0.9508322281591789,3.376763485477186,241,-2.507478636719909,1.576930150854821
73,0.04356777409226967,0.019594542047971945,0.9501666455994674,3.669090909090908,110,3.9202034224007107,1.991817987013306
74,2.336792006224894,0.015125428767210142,0.9495015289475477,2.5921658986175027,217,2.5439277609581463,1.5265246672358472
75,0.12932189732630242,0.014201936210472764,0.9488368778772843,3.63434782608695,230,-4.526319396246837,2.186785602217398
76,0.22917322941461546,0.015799729351678064,0.9481726920627702,4.541284403669725,327,5.796195801598142,2.158332302771953
77,0.23584431030587677,0.01590505061508297,0.9475089711783262,3.472507552870086,331,4.07860499159616,2.1273616594963727
78,-4.805991717232349,0.01358277553135558,0.9468457148985013,4.877803203661326,437,-4.650375098034226,5.931631615698926
79,-4.9254949724000525,0.012734753448598354,0.9461829228980724,4.605594405594407,143,5.724339977810543,5.049647504701035
80,-4.8699089610885835,0.014052323394571431,0.9455205948520436,4.427222222222221,180,-6.918926066372925,3.2000801276203177
81,-4.8898752178822384,0.01337658940565234,0.9448587304356472,4.379166666666666,288,4.499327094163885,6.082126559722667
82,-3.875800432673956,0.01423316399025482,0.9441973293243422,3.632782369146007,363,7.288022864105688,2.040675478196725
83,0.01841932943926718,0.01747421398079799,0.9435363911938152,4.144444444444445,90,5.779018043291923,1.7822281491438474
