episode,reward,loss,epsilon,distance_to_target,steps
1,-0.11188750718221685,0.06628340960014611,0.999,4.13125,32
2,-0.2283575301748213,0.02337631728023109,0.998001,4.032926829268296,164
3,3.1516948072781816,0.02387427905201912,0.997002999,2.8512000000000017,125
4,0.6757861812303798,0.030266654593023388,0.996005996001,3.2022727272727267,88
5,-0.4377325639382718,0.025830737125404454,0.995009990004999,4.545370370370365,108
6,0.10852206241305762,0.014764079164686429,0.994014980014994,3.957664233576642,137
7,-0.4096632253835562,0.020731558151070088,0.993020965034979,4.307936507936509,126
8,-0.44040078496423296,0.009517565744293743,0.9920279440699441,4.69602649006622,151
9,0.6910625321219617,0.009647490045282736,0.9910359161258742,4.113620071684593,279
10,0.1331251774204697,0.008945681930830082,0.9900448802097482,3.965217391304349,138
11,0.6557893211558666,0.006775335305801416,0.9890548353295385,3.561157024793387,242
12,0.5618602626608818,0.005596325891694117,0.988065780494209,3.442696629213489,178
13,10.569293090684427,0.004181357733024335,0.9870777147137147,3.3011583011583028,259
14,0.21171333640756396,0.0029713237456465797,0.986090636999001,3.663380281690139,142
15,0.16906961953864075,0.0024392728197306177,0.9851045463620021,3.9758823529411758,170
16,-0.3386381778138189,0.0020151712986781994,0.98411944181564,4.324999999999997,112
17,0.13778940319601174,0.0021795754524027095,0.9831353223738244,3.7014184397163103,141
18,-0.17704487673660446,0.0017927041081415992,0.9821521870514506,4.255555555555555,126
19,-0.04185663984324817,0.002232811392351059,0.9811700348643991,4.2615384615384615,169
20,-0.04411947462488225,0.0017502098743901102,0.9801888648295347,3.9425373134328328,134
21,0.12960806775863087,0.001555076547757027,0.9792086759647052,3.9231441048034883,229
22,104.40050928678205,0.004457421332068021,0.9782294672887405,2.1951672862453573,269
23,-0.3379284073978789,0.005874562709672878,0.9772512378214517,4.035576923076919,104
24,1.5076576003745883,0.003349895003277382,0.9762739865836303,3.383898305084746,236
25,-0.30203430640355594,0.0020995353018095765,0.9752977125970467,4.111392405063293,158
26,0.5528125598014435,0.0017914273381595396,0.9743224148844496,3.6355555555555545,135
27,2.1614313828795626,0.0017984177139998578,0.9733480924695651,2.9858823529411778,85
28,1.0448631582253023,0.0016467489935766478,0.9723747443770956,3.7200716845878117,279
29,0.9683473012946937,0.001529596946595659,0.9714023696327185,4.0129629629629635,216
30,-0.3593999532229787,0.0014936312016708632,0.9704309672630859,4.4307692307692275,78
31,0.6826718938768213,0.001564263950429997,0.9694605362958227,3.9827956989247184,279
32,0.11569145357712424,0.0017032745906130173,0.9684910757595269,3.730232558139535,86
33,1.1400405124668724,0.0015504356295514626,0.9675225846837673,3.634050179211471,279
34,-0.012823983239853787,0.0015400051954202354,0.9665550620990835,3.8674999999999944,120
35,-0.40029703252284776,0.0015366990041087737,0.9655885070369844,4.256375838926177,149
36,-0.4495473253762837,0.0013579312163770577,0.9646229185299474,4.544303797468354,79
37,-0.0859902428361955,0.0013483382541419964,0.9636582956114175,4.483093525179868,278
38,-0.029344505665350684,0.0013625953595655287,0.9626946373158061,3.901020408163262,98
39,-0.04001467459886643,0.0012289369648479155,0.9617319426784903,3.9535545023696717,211
40,3.6768940899371563,0.0013336298588614607,0.9607702107358118,3.123255813953494,215
41,1.0699052191446097,0.0012529264588594295,0.959809440525076,3.0509433962264136,106
42,-0.05261335450735205,0.0013153294638585543,0.9588496310845509,4.003278688524595,244
43,0.4525182181928713,0.0011569728949427699,0.9578907814534664,3.6786516853932576,178
44,-0.057035652672617676,0.0011969564300009304,0.9569328906720129,4.056363636363633,110
45,0.15038867393252187,0.0012110466615273753,0.9559759577813409,4.135087719298246,171
46,1.420940260798205,0.0010542173367214813,0.9550199818235596,3.8379928315412193,279
47,-0.218412317117194,0.0011846435435775978,0.9540649618417361,4.033333333333333,180
48,-0.03517745162726349,0.0010976092685800192,0.9531108968798944,4.094372294372292,231
49,-0.01737291660917578,0.0010093100663542635,0.9521577859830145,3.7260606060606025,165
50,-0.4182450279992964,0.0009840971000639478,0.9512056281970315,4.172619047619045,84
51,2.1431821283400403,0.0009779946110378217,0.9502544225688344,3.722939068100357,279
52,-0.30631817492386637,0.0010916188392079771,0.9493041681462656,4.221276595744679,94
53,0.6537753630516878,0.0010150374458079631,0.9483548639781193,3.516129032258066,279
54,-0.21881896723036282,0.0009224226994940017,0.9474065091141411,3.9749999999999988,88
55,-0.25919561895388266,0.0010186230062204909,0.946459102605027,4.070212765957447,94
56,1.7694490778900474,0.0010044472678730797,0.9455126435024219,3.3628571428571465,245
57,-0.44255534013287545,0.0011068252254447612,0.9445671308589195,4.514615384615376,130
58,0.2444469231722901,0.0009942730111099306,0.9436225637280606,3.930620155038766,258
59,-0.018375245481541458,0.0008977792352131318,0.9426789411643326,4.4231707317073194,164
60,1.2364567055885005,0.0008907096627000202,0.9417362622231683,3.4594982078853063,279
61,0.9059391544955718,0.0009434160632064639,0.9407945259609451,3.5333333333333283,279
62,-0.4261205842942992,0.0009917826638827822,0.9398537314349842,4.452941176470588,187
63,0.037495912646016816,0.001056569794818051,0.9389138777035492,3.8601626016260147,123
64,0.46596504316140586,0.0010007650979849223,0.9379749638258457,4.155555555555559,279
65,31.652546467631517,0.0010482236918170041,0.9370369888620198,2.74982078853046,279
66,38.32619062841458,0.0011162354818342493,0.9360999518731578,2.3473118279569873,279
67,0.18991828497813745,0.001059156794763945,0.9351638519212846,4.262595419847338,262
68,0.09253954701328937,0.0010938933125792325,0.9342286880693633,4.390909090909089,176
69,0.08936675091843593,0.001071069602547045,0.933294459381294,3.828947368421049,152
70,0,0,0.9323611649219127,0,0
71,1.5184466289396144,0.0010775576430306602,0.9314288037569908,3.0388888888888896,144
72,-0.2849417428265576,0.0011071699286137869,0.9304973749532338,3.9217391304347826,92
73,-0.2703693206179779,0.0011870349170259521,0.9295668775782806,4.245192307692305,104
74,0.43936672438855123,0.0011332301741322388,0.9286373107007023,4.098207885304667,279
75,-0.44201058862477904,0.0012947246819026512,0.9277086733900016,4.332876712328764,73
76,-0.24506706518145893,0.0011430423564422361,0.9267809647166116,4.057692307692307,78
77,0.20952151418674125,0.0012701865874667237,0.925854183751895,3.6496855345911903,159
78,-0.15451869483744934,0.0014760712585181561,0.9249283295681431,3.904166666666667,96
79,0.1125620195813305,0.0011466494131952437,0.9240034012385749,3.758139534883719,129
80,1.1849130108275665,0.0012293350843141195,0.9230793978373364,3.2194805194805185,154
81,-0.4233565740594854,0.0014674359133676077,0.9221563184394991,4.877165354330714,127
82,-0.01594220715325445,0.0012678372180413464,0.9212341621210596,3.855681818181816,88
83,-0.10022180314938439,0.001358352745736958,0.9203129279589385,3.919431279620855,211
84,0.03809405030921187,0.0011245381709090478,0.9193926150309796,3.70754716981132,106
85,-0.4039751632167692,0.0013617057363919931,0.9184732224159486,4.318811881188119,101
86,1.272742623795504,0.0011751005448163972,0.9175547491935327,3.465232974910393,279
87,23.196899139848735,0.0011646787907284696,0.9166371944443392,2.870386266094423,233
88,-0.0779690250384667,0.0016015277123194293,0.9157205572498949,4.329787234042549,141
89,0.8268650100990652,0.0011868868872268875,0.914804836692645,3.1010309278350485,97
90,-0.04292892824324679,0.0013019381953743234,0.9138900318559524,4.104597701149426,174
91,-0.16408461572134342,0.0012524798808307657,0.9129761418240965,4.0917355371900825,242
92,0.3577993136621068,0.0013566879736302056,0.9120631656822724,3.722972972972973,148
93,0.018157872687516674,0.0012401711671845988,0.9111511025165902,4.020799999999996,125
94,-0.41121406262754706,0.0013290732801804284,0.9102399514140735,4.417431192660545,109
95,0.7683143409098747,0.0012977264951297006,0.9093297114626595,3.501792114695329,279
96,-0.2953950773632016,0.0010939593098222892,0.9084203817511969,4.360975609756097,82
97,0.6329786367883223,0.0012130932751779587,0.9075119613694457,3.711678832116789,137
98,0.07291395631908515,0.001043425901506063,0.9066044494080763,3.936607142857144,112
99,1.9139038412752556,0.0012980958650104743,0.9056978449586682,3.417679558011053,181
100,0.9084459448446512,0.00135232411941687,0.9047921471137096,3.6458781362007144,279
101,0.869992684050579,0.0012691818703897298,0.9038873549665959,3.2047999999999983,125
102,0.11714263197405139,0.001313464996710536,0.9029834676116293,4.1,200
103,-0.3902381934711191,0.0013382758910453262,0.9020804841440176,4.171428571428572,77
104,0.6088585014492762,0.0013131044785647343,0.9011784036598737,3.6623655913978403,279
105,-0.3234154733449619,0.0013297865182351045,0.9002772252562138,4.150617283950618,81
106,1.705630886555227,0.0014735056352021346,0.8993769480309576,3.6888888888888873,279
107,-0.39948767103476557,0.001351154938730002,0.8984775710829266,4.346969696969697,132
108,-0.45891776068558493,0.0015120245548782155,0.8975790935118436,5.147321428571426,112
109,0.03277725449067459,0.0017400072340110673,0.8966815144183318,3.7142857142857104,105
110,0.929059402922278,0.0015736270016731067,0.8957848329039134,3.600716845878134,279
111,0.49749795663402396,0.0014624444645639468,0.8948890480710096,3.6411764705882326,136
112,0.16812729751760025,0.0013502166537590335,0.8939941590229386,4.144632768361577,177
113,-0.31263074370772037,0.0015450482115349068,0.8931001648639156,4.419999999999996,105
114,0.2633130485257267,0.0018518172168584105,0.8922070646990518,3.6241935483870975,124
115,-0.23759741412882657,0.0013857047642684645,0.8913148576343527,4.249999999999997,180
116,-0.0192811757224442,0.0012599488228178498,0.8904235427767183,3.962337662337661,154
117,0.08703832014970869,0.0016648449058307,0.8895331192339416,3.6426966292134773,178
118,0.3780015462799128,0.0015672699885370726,0.8886435861147077,3.6413043478260816,184
119,1.2623314449769583,0.0013669912050611474,0.887754942528593,3.0338709677419335,124
120,-0.08709976389607993,0.0016913498572171028,0.8868671875860644,3.782733812949634,139
121,0.5580691060270202,0.0014082292806523145,0.8859803203984784,4.00444444444445,270
122,2.0049764150664346,0.0013860057552375954,0.88509434007808,3.233333333333331,249
123,24.12478277034074,0.0015994185194417255,0.8842092457380019,3.4858870967741935,248
124,1.8848810590868093,0.0018209925356131862,0.8833250364922639,3.0500000000000016,160
125,0.6584094953791522,0.001921826809183419,0.8824417114557717,3.5096774193548352,279
126,-0.19923265400327633,0.0018904104947758806,0.8815592697443159,3.9637931034482743,116
127,-0.4477079644339476,0.001752719063637303,0.8806777104745716,4.7540816326530555,98
128,0.06714233729610275,0.0018036928492848768,0.8797970327640969,4.7292397660818715,171
129,3.1064630285865085,0.001729648623779667,0.8789172357313328,3.6367187499999996,256
130,-0.08168588434979829,0.001825556246424243,0.8780383184956015,4.100000000000001,156
131,0.470479281486346,0.0018158910764235093,0.8771602801771059,3.82511627906977,215
132,-0.023645458583747225,0.0017960601765475669,0.8762831198969288,4.496791443850262,187
133,-0.45109285889218964,0.0017136376085303102,0.8754068367770318,4.487999999999997,75
134,0.6943360782704117,0.0019188800155201793,0.8745314299402548,3.408571428571426,140
135,0.5698125238010974,0.0017601326909882234,0.8736568985103146,3.555319148936171,141
136,1.2910207281386572,0.0018924341885751715,0.8727832416118043,3.1594936708860724,158
137,1.629605260832626,0.00189670889437454,0.8719104583701925,3.626523297491039,279
138,0.8547885521456501,0.001980950786439221,0.8710385479118223,4.23584229390681,279
139,0.30440522787486635,0.002167235071499904,0.8701675093639105,3.6321428571428527,168
140,0.08904670130520076,0.0021089685708615643,0.8692973418545467,3.895934959349594,246
141,-0.06019612268813096,0.0022587609419133514,0.8684280445126921,3.799065420560744,107
142,1.0379353911223301,0.002198041707123729,0.8675596164681794,3.0170212765957456,94
143,1.8866294832731858,0.0017575820533251624,0.8666920568517111,3.2021505376344037,279
144,1.7738460362826762,0.002103084380107124,0.8658253647948594,3.2752688172043127,279
145,-0.3432123567124774,0.0020034717177355127,0.8649595394300645,4.361349693251533,163
146,-0.24795435863003462,0.0021133114808060995,0.8640945798906344,4.15764705882353,85
147,1.2773025048765327,0.0018567987733856877,0.8632304853107438,3.3240143369175477,279
148,0.9002510240275714,0.0022011826094596324,0.862367254825433,3.4020408163265317,196
149,-0.3138339488101718,0.0021476626356352903,0.8615048875706075,4.418947368421053,95
