episode,reward,loss,epsilon,distance_to_target,steps
154,-0.45903357446459986,0.0006563623973539337,0.857205969570888,5.158139534883722,215
155,0.999967509580733,0.0008752667480194273,0.8563487636013172,3.221505376344079,279
156,0.1962067209602195,0.0008536506644450129,0.8554924148377159,3.4879999999999947,125
157,-0.3610452974852366,0.0007973754755434263,0.8546369224228781,4.610731707317074,205
158,21.84959348016981,0.0008538074681094013,0.8537822855004553,3.484738955823291,249
159,0.030126252444646284,0.0012433609096908847,0.8529285032149548,3.626136363636362,176
160,0.44461851826291987,0.0009459242663910783,0.8520755747117399,3.4953405017920938,279
161,0.6562303634671041,0.0009529867087602265,0.8512234991370281,3.9326164874551925,279
162,-0.4606009981034919,0.0008254049529143153,0.8503722756378911,5.879574468085114,235
163,-0.39281632371298403,0.0006995367854105044,0.8495219033622532,4.366887417218539,151
164,-0.27045972476234115,0.000781746981809272,0.8486723814588909,4.9617529880478095,251
165,-0.23893596445499687,0.0009454078032528438,0.847823709077432,3.905555555555555,108
166,-0.32109400000385513,0.0008543332307216706,0.8469758853683546,4.331521739130433,184
167,-0.21865810720222817,0.0010129747604251792,0.8461289094829862,3.864705882352938,119
168,-0.19823465251961603,0.0008810981740508867,0.8452827805735033,3.6659685863874354,191
169,0.04665178259498496,0.0008348397544241347,0.8444374977929298,4.762007168458784,279
170,-0.36550375067044694,0.0008594003718498926,0.8435930602951368,4.4149068322981355,161
171,0.9438291256173083,0.0008859978049411856,0.8427494672348417,3.189964157706084,279
172,-0.46959359156143304,0.0009428444196911608,0.8419067177676068,4.504878048780486,82
173,0.2578701722088936,0.0007803366137451638,0.8410648110498392,3.38431372549019,153
174,-0.4797453045712775,0.0007482480301662859,0.8402237462387894,4.9079646017699075,113
175,0.4849907705821617,0.000833125827631848,0.8393835224925505,3.523297491039432,279
176,-0.3587848208318763,0.0009224296830361709,0.838544138970058,4.1823999999999995,125
177,-0.04291770735999434,0.0007389562265549506,0.8377055948310879,4.126778242677826,239
178,0.6512816211229923,0.0008818878324827485,0.8368678892362568,2.9910447761193986,134
179,0.2093811218614001,0.0008611004131155148,0.8360310213470206,3.8093189964157776,279
180,0.22397148768427186,0.0009833022842653542,0.8351949903256736,3.6114695340501823,279
181,0.021818027099485268,0.0011292448746652417,0.8343597953353479,4.546017699115038,113
182,0.10064078237152119,0.0008981046420457359,0.8335254355400126,3.9025089605734555,279
183,-0.4731261286920656,0.001022041995965242,0.8326919101044725,4.764948453608246,97
184,-0.46390640345179474,0.0009083599135806253,0.831859218194368,4.565624999999999,128
185,-0.40463956330389717,0.0008985504655011257,0.8310273589761736,4.462447257383973,237
186,-0.1340408121127309,0.0009669214768923427,0.8301963316171974,4.0231578947368405,190
187,-0.39666303186738694,0.0008993967015003535,0.8293661352855802,4.500943396226415,212
188,-0.31122939276301287,0.0010387082897000467,0.8285367691502946,4.282242990654204,107
189,-0.4830039953995885,0.0011118107310418661,0.8277082323811443,5.005747126436779,87
190,-0.46610403275878515,0.0008939487283446847,0.8268805241487632,4.63076923076923,91
191,-0.4460915802889644,0.0008520578199311096,0.8260536436246144,4.386206896551722,116
192,0.4552035465064011,0.0009378261520245591,0.8252275899809898,3.5999999999999974,181
193,-0.3950812398282816,0.0009461213005808239,0.8244023623910088,4.322147651006715,149
194,0.04731233591960626,0.0008240111824389632,0.8235779600286178,3.6763636363636327,220
195,0.03776182302518836,0.0010364081020378107,0.8227543820685892,4.878136200716855,279
196,-0.30981674808866927,0.0007895304728876212,0.8219316276865206,4.313513513513513,111
197,0.4359264165127079,0.0009642089022353532,0.8211096960588341,3.644444444444441,279
198,0.02136291687889837,0.001125481016657193,0.8202885863627752,3.9639344262295064,61
199,0.23962865099153438,0.0010028537892211582,0.8194682977764125,3.6799283154121825,279
200,-0.4811163747768446,0.0010369985526598282,0.818648829478636,4.951136363636361,88
201,-0.404210437720276,0.0009000286050448064,0.8178301806491574,4.4972222222222245,180
202,0.039741127399198155,0.0010616826077897725,0.8170123504685082,4.686021505376354,279
203,0.7287586304826774,0.0010277316038441297,0.8161953381180397,3.206451612903241,279
204,-0.1424512773371145,0.0010639159475930124,0.8153791427799216,3.878709677419353,155
205,0.5169471474994997,0.0008721074535598336,0.8145637636371417,3.495070422535213,142
206,-0.2128471978095139,0.0007751488983030281,0.8137491998735046,4.126451612903222,155
207,0.6753166839174192,0.0010911389309581198,0.812935450673631,3.2781362007168444,279
208,0.021038136218518876,0.0009949156026315032,0.8121225152229574,5.636559139784962,279
209,-0.47187793421023544,0.0009712080781111939,0.8113103927077344,4.661971830985915,71
210,0.6214518679753194,0.0009865249431448802,0.8104990823150267,3.4702508960573497,279
211,-0.13706258002838823,0.0010305451265253396,0.8096885832327116,3.879687500000001,128
212,-0.0878201997931754,0.00115387019319221,0.8088788946494789,4.273333333333332,195
213,0.39054757934250817,0.0011173143330293852,0.8080700157548294,3.8921146953405006,279
214,0.6730191182924349,0.0011045690150273946,0.8072619457390746,3.4327160493827167,162
215,-0.11577717391623016,0.0011478887471538554,0.8064546837933355,3.9086419753086403,162
216,1.322534977129626,0.0011380235585267237,0.8056482291095421,3.4250896057347653,279
217,2.2735992941625276,0.0011033134069840802,0.8048425808804326,2.9466165413533902,266
218,0.1754275878787279,0.001116362845438147,0.8040377382995522,3.950537634408599,279
219,-0.07541429305020075,0.0010792925710684102,0.8032337005612527,3.6746478873239434,142
220,-0.48370612584370326,0.0009770528924751228,0.8024304668606914,4.814285714285714,70
221,-0.41380325356978775,0.0009225748386062846,0.8016280363938307,4.672941176470588,85
222,0.6125643478509053,0.0011255797996771134,0.8008264083574369,3.544086021505378,279
223,0.13989086343723187,0.001112096222310687,0.8000255819490795,3.6232954545454548,176
224,-0.42047018584257023,0.0009585048289356699,0.7992255563671304,4.280165289256196,121
225,-0.051018135095035666,0.0012192544190660485,0.7984263308107633,3.652287581699344,153
226,0.023428961112623575,0.0009897763707461611,0.7976279044799526,3.906666666666665,60
227,-0.27125035270710357,0.001154532927511336,0.7968302765754727,4.593877551020406,196
228,0.07564075188869301,0.0009739469484581301,0.7960334462988972,4.261904761904762,189
229,-0.45037278254372304,0.0011601263179968834,0.7952374128525983,4.411224489795915,98
230,-0.17881927483152849,0.001335612319087517,0.7944421754397457,3.940601503759404,266
231,-0.42420563578226794,0.0011483984439026285,0.7936477332643059,4.367816091954023,87
232,0.25964388701918245,0.0011139826262813969,0.7928540855310416,3.384210526315787,152
233,1.2401088595650995,0.0012901794236254759,0.7920612314455105,3.3498207885304696,279
234,-0.3704306724254621,0.0010498465964968084,0.7912691702140651,4.193630573248407,157
235,0.1047160086339568,0.001123347068859226,0.790477901043851,3.742537313432834,268
236,0.1119833709171335,0.001250529976075016,0.7896874231428072,3.7562499999999974,208
237,-0.37831815119266676,0.0011128370478636007,0.7888977357196644,4.1060810810810775,148
238,0.27910089115560743,0.0012227846794806937,0.7881088379839447,3.5338842975206592,242
239,1.2999012536898649,0.0012334053488133232,0.7873207291459607,3.0645161290322487,279
240,1.4537083501141694,0.0011270312112232439,0.7865334084168147,3.342971887550206,249
241,1.253499820086011,0.0012715862968796364,0.7857468750083979,3.334050179211473,279
242,0.6176909039265351,0.0010480883941014075,0.7849611281333895,3.11320754716981,159
243,0.5174808747256688,0.0012061250166371664,0.784176167005256,4.040143369175623,279
244,-0.2846483366465511,0.0012612426778356408,0.7833919908382508,4.594163424124516,257
245,-0.034792349081574914,0.0011925777452010677,0.7826085988474126,3.7230769230769196,273
246,0.2840315389975988,0.0014898967279042418,0.7818259902485653,4.561290322580659,279
247,0.24932787422245373,0.001310898633443054,0.7810441642583167,3.745945945945947,111
248,-0.3449095591511506,0.0016319136480160523,0.7802631200940584,4.304,100
249,1.5710197189577972,0.0013686711056388923,0.7794828569739644,3.01633466135458,251
250,0.4879619597609999,0.0010997693994005103,0.7787033741169904,3.190575916230367,191
251,-0.254944768490517,0.0012167693019178184,0.7779246707428734,4.003149606299208,254
252,-0.18916857730178416,0.0011885051380821148,0.7771467460721305,3.8899280575539557,139
253,-0.4796124861636884,0.0012502392065356423,0.7763695993260584,4.78640776699029,103
254,2.0115274073579,0.0012056734636403024,0.7755932297267324,3.008960573476704,279
255,-0.45643545213756176,0.0013168933232876288,0.7748176364970056,4.637383177570092,214
256,-0.4758632460340836,0.0013043730788494406,0.7740428188605086,4.73411764705882,85
257,1.3861519550415418,0.0012987585526692176,0.7732687760416481,3.6083333333333303,168
258,-0.3358952073532098,0.0013226104695907754,0.7724955072656065,4.195833333333331,144
259,-0.30030924651357427,0.0012982688513584436,0.7717230117583408,3.971600000000002,250
260,-0.48359123884884075,0.0013640641638111056,0.7709512887465825,5.336190476190472,105
261,1.460013160306876,0.001340218206375236,0.7701803374578359,3.5320833333333375,240
262,-0.3500426877849525,0.0013895052406416438,0.7694101571203781,4.256617647058821,136
263,-0.4777275827820694,0.001234747501490926,0.7686407469632577,4.941592920353982,113
264,-0.4125811707652566,0.0011715293203085199,0.7678721062162944,4.398657718120809,149
265,4.491373800053348,0.0016400369269417494,0.7671042341100781,2.716260162601624,123
266,0.15144682010243624,0.0015103848336012007,0.766337129875968,3.489610389610382,154
267,4.058447298330857,0.0018416255349317605,0.7655707927460921,2.932638888888888,144
268,-0.48075881719923075,0.0010497368447330599,0.764805221953346,4.6805555555555545,72
269,-0.07191526396437109,0.0013116799653163649,0.7640404167313927,3.7339622641509425,159
270,-0.04219392938727984,0.001650985393218503,0.7632763763146613,4.0910377358490555,212
271,-0.083079105703319,0.001957772642844609,0.7625130999383466,3.810240963855419,166
272,-0.3858979897824893,0.001755002267946977,0.7617505868384082,4.53095238095238,84
273,0.019750653955254625,0.001608646121568724,0.7609888362515699,5.200000000000009,279
274,-0.4847876051356057,0.0013484428901979818,0.7602278474153183,5.129113924050632,79
275,0.09286785172296386,0.0016429853879289175,0.759467619567903,4.488530465949833,279
276,0.792568039026122,0.001452756681878595,0.7587081519483351,2.9712328767123255,146
277,-0.10992873724190766,0.0013246157171363992,0.7579494437963867,4.12421052631579,190
278,0.3215490595957654,0.0016636266569310196,0.7571914943525904,3.4409836065573716,244
279,-0.15484731505342209,0.0015234904524956394,0.7564343028582378,3.9428571428571364,154
280,1.6197215350748873,0.0016786080818204637,0.7556778685553796,2.9477064220183484,109
281,-0.24977899885485588,0.0017512925704933013,0.7549221906868242,4.083916083916083,143
282,0.1763661790146217,0.0017212084231657846,0.7541672684961374,3.8293906810035803,279
283,-0.25258263002338865,0.0015433145270000862,0.7534131012276413,4.145132743362832,113
284,-0.45763431807041755,0.0018640965219843047,0.7526596881264136,4.550331125827812,151
285,0.2783048625072742,0.0017075244109705425,0.7519070284382872,3.4989247311827887,279
286,0.4546626126092874,0.0016291634596963113,0.7511551214098489,3.315053763440855,186
287,0.31486219105056285,0.00200544281651543,0.750403966288439,3.582795698924732,279
288,-0.22151805018268522,0.0013902305447320235,0.7496535623221505,4.00972222222222,144
289,0.06327110493175832,0.0016108571189141908,0.7489039087598284,4.962007168458789,279
290,-0.2994490027518909,0.002062801273213555,0.7481550048510686,4.190062111801242,161
291,-0.40011411020548104,0.002031015337679423,0.7474068498462175,4.261654135338344,133
292,-0.37931356346286316,0.0017357532437225537,0.7466594429963713,4.158857142857147,175
293,0.05854525845202063,0.0015945228556918788,0.745912783553375,4.763440860215059,279
294,0.07371988795996087,0.0018310013664163168,0.7451668707698216,3.8689393939393915,264
295,13.149385803948189,0.001823009838344693,0.7444217038990517,2.9516129032258007,279
296,1.0891244006235994,0.002030622143828278,0.7436772821951526,2.9832512315270896,203
297,-0.3303587052869177,0.0015584007509559879,0.7429336049129575,4.501369863013699,146
298,-0.17433142227433412,0.0017210360838195368,0.7421906713080445,3.7155963302752215,218
299,0.5265877598944635,0.0018572307871668166,0.7414484806367364,3.33895348837209,172
300,0.020766645096443267,0.0019328466949961065,0.7407070321560997,5.3734767025089765,279
301,-0.274048351937811,0.001877392805016705,0.7399663251239436,3.8924528301886783,106
302,0.19245078949060787,0.001996363993749977,0.7392263587988196,3.90465949820788,279
303,0.4404344800188747,0.002228158910457428,0.7384871324400207,3.314516129032257,124
304,-0.11628934280782816,0.0020038194082882426,0.7377486453075807,3.710091743119263,218
305,2.7054466741678613,0.0018111961265449249,0.737010896662273,2.9523297491039435,279
306,2.3658883390161685,0.0019840126468380244,0.7362738857656108,3.6035842293906724,279
307,0.4157530455957665,0.0027596658690520444,0.7355376118798452,4.166308243727598,279
308,0.5550018889032124,0.0018396830194280065,0.7348020742679654,3.4064516129032243,279
309,0.11507027084144054,0.0030152395273576114,0.7340672721936974,3.8859504132231404,121
310,3.0115086382502976,0.001987148793212386,0.7333332049215037,2.8983870967741963,124
311,-0.48539697583364083,0.0019968945995314305,0.7325998717165821,5.193023255813953,86
312,2.3018983609350117,0.0018122977529478003,0.7318672718448656,3.058422939068094,279
313,-0.4790766589496576,0.003324851934390074,0.7311354045730207,4.979816513761467,109
314,-0.4819924258304704,0.0020396242639334457,0.7304042691684477,5.011111111111112,90
315,0.9834524070964776,0.002479888245693919,0.7296738648992792,3.5343137254901995,204
316,4.918494610365739,0.002216599277874929,0.7289441910343799,3.300358422939071,279
317,0.26940901997735045,0.001943930124290436,0.7282152468433455,3.55387931034483,232
318,8.746679820438729,0.0027400684418506407,0.7274870315965022,3.217562724014333,279
319,-0.23309105010312142,0.0027442700965522792,0.7267595445649057,4.0694267515923555,157
320,-0.3369577519419597,0.002313967639513846,0.7260327850203407,4.918571428571425,140
321,0.27180113528634964,0.002457230459931154,0.7253067522353204,3.7278688524590184,122
322,2.881496134657713,0.002446922767215737,0.724581445483085,2.7970588235294094,238
323,-0.19983552929665394,0.0022945076025190237,0.723856864037602,3.8950495049504927,202
324,-0.34477497157822184,0.002639309924574538,0.7231330071735643,4.435754189944132,179
325,-0.4780151374342375,0.0021746006517576566,0.7224098741663908,4.820289855072464,69
326,0.02762112554375226,0.002745836585712966,0.7216874642922244,5.542293906810035,279
327,0.8284238420944514,0.00339658483187668,0.7209657768279322,2.913600000000006,125
328,0.7245047905625641,0.0030599360906695913,0.7202448110511043,3.5949820788530387,279
329,0.14570024074601343,0.002524117395328942,0.7195245662400531,4.5082437275985665,279
330,2.607825918882522,0.002620100192258328,0.7188050416738131,3.168458781362003,279
331,-0.47324252925588073,0.0021834238595883583,0.7180862366321393,4.8514285714285705,105
332,0.5282482334590106,0.0026018520759183016,0.7173681503955072,3.960474308300399,253
333,-0.3569811390554298,0.0028328202219821417,0.7166507822451117,4.401898734177211,158
334,0.2402732961803927,0.002798908672038401,0.7159341314628666,4.204278074866309,187
335,0.13402895584371183,0.0029656994310824805,0.7152181973314037,4.5114457831325305,166
336,-0.28075629422067844,0.0024178344798488787,0.7145029791340722,4.854736842105265,190
337,9.095124998145662,0.0029612913546289373,0.7137884761549381,2.6141176470588277,255
338,0.239089092282809,0.0025060436244817,0.7130746876787832,4.450896057347671,279
339,-0.3029938499262098,0.0027622249654439975,0.7123616129911045,4.120388349514562,103
340,0.25399840011382846,0.0027716092441538117,0.7116492513781133,3.550537634408598,279
341,-0.45972525503107897,0.002723174752124275,0.7109376021267352,4.837333333333333,225
342,-0.41164687998854116,0.003207139914825638,0.7102266645246085,4.274468085106382,141
343,0.08107465366719716,0.004091039328947469,0.7095164378600839,4.183333333333333,240
344,3.0890786163144535,0.002766224021953442,0.7088069214222238,2.8885931558935445,263
345,-0.47091993167737495,0.0038355355553369645,0.7080981145008015,4.80555555555555,126
