episode,reward,loss,epsilon,distance_to_target,steps,vertical_distance,horizontal_distance
1,-4.966607185216631,0.011779790460739447,0.999,4.786956521739129,92,5.915900466657752,4.805472855301474
2,-4.965166725644284,0.04190819197664818,0.998001,4.27870967741936,155,-4.181460287011383,6.384302732682109
3,-4.931607456121603,0.037041923611314365,0.997002999,4.496045197740112,177,-7.054609840301725,2.699875248909116
4,0.09737532956473581,0.04349121198368569,0.996005996001,3.136666666666666,60,-2.823358730308267,1.7877942402455602
5,-4.966487503532514,0.03808811465278268,0.995009990004999,4.599999999999997,115,-5.255125726508497,5.578282584245834
6,-4.7992355834637594,0.03596538893434627,0.994014980014994,3.690312500000001,320,-5.2815049075740825,5.56869517357589
7,-4.106094003776663,0.028443567162809703,0.993020965034979,2.8142857142857163,301,-2.5917360364572612,-0.7070076909551304
8,-4.68735483496333,0.02385207210557864,0.9920279440699441,3.8011764705882367,170,7.217997123243753,2.508494716467041
9,0.6107000182906234,0.023613512599556387,0.9910359161258742,2.8847328244274806,131,-2.4049229488614454,0.9091282038815578
10,0.37751133214397115,0.02188215872839741,0.9900448802097482,3.0060869565217385,115,-3.355460316805299,1.7590736744978912
11,-4.970691048274403,0.026011497302747825,0.9890548353295385,4.505882352941176,85,-6.429637764310193,4.178191825121225
12,-4.979417675808958,0.02606613076826814,0.988065780494209,5.138768115942032,276,-7.306927535428192,1.921822009194912
13,0.03311357415887083,0.01811299740590189,0.9870777147137147,4.49787234042555,329,-2.614851468860976,5.026572040925963
14,-4.878320960142166,0.01887311812950386,0.986090636999001,4.135039370078738,254,-6.769957527269558,3.3827960588006647
15,-4.991324593797529,0.014652994857169688,0.9851045463620021,4.9987499999999985,80,-6.863122363758416,3.2420541587726035
16,0.5219784517956132,0.01980262053252897,0.98411944181564,3.3528875379939165,329,3.996192155422817,2.2764140254809746
17,13.45631748830412,0.019849812722284386,0.9831353223738244,3.2651063829787224,235,-2.1489553937657786,0.13148558546168232
18,-4.976597907161193,0.018041875387720875,0.9821521870514506,4.699507389162561,203,6.677031716976779,3.6298660055542484
19,-4.904738334548925,0.021877393617649517,0.9811700348643991,4.232380952380953,105,7.354464425037353,2.4826103678927964
20,0.9158143342952936,0.01793471510629283,0.9801888648295347,3.1759878419452816,329,4.034706034037476,2.337969912777787
21,0.11517697603444231,0.020653062927759373,0.9792086759647052,3.7054347826086937,92,-4.973620464853376,1.8775587833115637
22,-4.973340790844179,0.0134438197672795,0.9782294672887405,4.403243243243247,185,6.166019863200368,4.523381398305901
23,0.2032164438713833,0.01654815400146924,0.9772512378214517,3.118072289156628,83,3.060134691298969,1.936839163540398
24,0.1545695714979107,0.013259668636501918,0.9762739865836303,3.8170940170940173,234,6.777468206188415,1.711237763845972
25,0.6822223484709504,0.017703615882066658,0.9752977125970467,3.665653495440731,329,5.662364344067855,3.805291395199923
26,-3.9813545707238944,0.01436714742163736,0.9743224148844496,3.2276264591439765,257,-6.25210345759983,4.615706205701493
27,-4.9741316743265305,0.01607236668020544,0.9733480924695651,4.770370370370368,81,-6.280844260193218,4.394447363640843
28,-4.909980909807952,0.010532527289813682,0.9723747443770956,4.3281818181818155,110,-6.06052993176719,4.53735372801173
29,0.04044135674861842,0.018953363375491177,0.9714023696327185,3.4081632653061242,49,-3.0715124912276868,2.220446177284991
30,2.0184440053228996,0.01659840964738155,0.9704309672630859,3.9936305732484136,314,-2.4361827016837587,1.5454817872171418
31,0.015031889327984771,0.013988728982957678,0.9694605362958227,4.235772357723585,123,4.035957690612337,2.4327363833845794
32,-4.90817028129098,0.011607089070507911,0.9684910757595269,4.274137931034481,232,7.167114206011466,2.60029341453253
33,-4.964486654735133,0.009077042045605553,0.9675225846837673,4.8009009009008965,111,-6.221858688768309,4.365675742384113
34,0.18092622548915738,0.010432557840756815,0.9665550620990835,3.5256880733944924,109,-5.312505341775747,1.908109933601665
35,-4.975672066427502,0.014324727781447546,0.9655885070369844,4.6335877862595405,131,7.217326748407444,2.319324573528853
36,-4.949123386056883,0.013791034733254366,0.9646229185299474,4.237931034482757,145,-7.2193529318918594,2.453137386860263
37,-4.841210639853102,0.017447567535857043,0.9636582956114175,3.8888888888888884,171,6.896973845738168,3.3009041775522405
38,-4.877667143084594,0.016786108299767653,0.9626946373158061,4.184649122807021,228,-2.814394954678797,7.025213725212893
39,2.632932890531648,0.014785733682144678,0.9617319426784903,2.7796352583586614,329,-0.3753247167830276,2.5357935497528956
40,0.5699812348947946,0.012439579230662093,0.9607702107358118,3.1361702127659634,329,-1.6576019001558104,2.8003623082598352
41,-11.947683021078046,0.012245575943189977,0.959809440525076,4.820766773162938,313,-7.430789745279227,2.3672291912760173
42,-4.990379129161618,0.015397948499308083,0.9588496310845509,5.344262295081965,122,-6.360247747652056,4.01049629973263
43,-4.518483865418399,0.014590170207534442,0.9578907814534664,3.875943396226417,212,7.279766284722219,2.4567825982483598
44,-4.976053352752061,0.011655687385710836,0.9569328906720129,4.846666666666664,90,-6.6773985436200105,3.5061033629504834
45,-4.918721209890681,0.01781449382872849,0.9559759577813409,4.2284615384615405,260,5.157951953646048,5.632152992001643
46,1.0699353073477709,0.01414655926232198,0.9550199818235596,3.2030395136778154,329,-0.4080982197259546,2.5517769766618486
47,0.02746427739542074,0.014289546648289488,0.9540649618417361,4.161627906976741,86,-5.718333215955688,2.0330031261967747
48,-4.900079830095076,0.012489315647903697,0.9531108968798944,4.835321100917428,218,-6.953773028888493,2.9804879558234916
49,0.17156362799805752,0.013642477438899674,0.9521577859830145,3.227419354838702,124,2.8575337708549005,2.0919744327716927
50,-4.852184879132718,0.016490501070317503,0.9512056281970315,4.055384615384611,195,4.336039750683595,6.217955026827411
51,0.5683587337134746,0.013988787030698915,0.9502544225688344,3.608206686930096,329,-4.518559583010043,4.378710283518458
52,0.20774957454709536,0.014421934279304771,0.9493041681462656,3.427705627705631,231,2.636800012266346,1.6241264254071837
53,-4.989582583831708,0.01965872993428131,0.9483548639781193,4.997478991596635,119,-7.381406306728816,1.8080588990005566
54,-4.9074317593896835,0.013202508777367367,0.9474065091141411,4.336546184738956,249,5.585160351741923,5.160932707175121
55,-4.8685454217282915,0.01488947040509273,0.946459102605027,3.955434782608696,184,7.288911392025739,2.2431977724434873
56,-4.796379829952765,0.018001184662274784,0.9455126435024219,4.114723926380368,163,-6.409958978030425,4.080993834385531
57,-4.814655449713086,0.018422004861574075,0.9445671308589195,3.4422907488986745,227,-2.0526185082225226,3.84529814583221
